movieId,Ratings,class
45183,3,yes
45186,3.6,yes
45208,2,no
45210,4.1,yes
45221,2.6,no
45361,1.5,no
45382,3.2,yes
45431,3.4,yes
45440,3.3,yes
45442,2.9,no
45447,3.1,yes
45499,3.4,yes
45501,2.6,no
45503,5,yes
45517,3.4,yes
45635,3,yes
45648,2.5,no
45658,2,no
45662,2.3,no
45666,2.5,no
45668,3.1,yes
45672,3,yes
45720,3.6,yes
45722,3.5,yes
45726,2.2,no
45728,3.9,yes
45730,2.8,no
45732,1.6,no
45880,3.2,yes
45928,3.7,yes
45950,3.6,yes
45969,2.5,no
46062,2,no
46105,4.5,yes
46231,2,no
46322,3.1,yes
46335,2.1,no
46337,2.2,no
46347,4,yes
46367,2,no
46530,3.1,yes
46559,3.5,yes
46572,3.5,yes
46574,2.5,no
46578,3.9,yes
46664,2.5,no
46723,3.5,yes
46772,2.5,no
46850,4,yes
46855,4.5,yes
46862,3.5,yes
46865,1,no
46948,3.1,yes
46965,2.6,no
46967,3.4,yes
46970,3.2,yes
46972,3.2,yes
46974,2.7,no
46976,3.7,yes
47044,2.8,no
47099,3.8,yes
47122,2.7,no
47124,3.2,yes
47200,3.4,yes
47202,4,yes
47254,3.5,yes
47261,2.8,no
47382,3.5,yes
47384,2.5,no
47404,4.2,yes
47423,4,yes
47446,3.5,yes
47465,3,yes
47491,4.2,yes
47516,2,no
47518,2.9,no
47538,2.5,no
47566,4,yes
47610,3.8,yes
47629,3.7,yes
47640,3.5,yes
47644,3,yes
47646,4,yes
47721,3.5,yes
47725,3.5,yes
47736,5,yes
47774,3,yes
47793,2.5,no
47810,1,no
47894,3.8,yes
47937,3,yes
47950,3.2,yes
47952,3,yes
47970,3.8,yes
47978,2.5,no
47997,3.7,yes
47999,4.1,yes
48001,4,yes
48032,4,yes
48043,3.5,yes
48045,4,yes
48082,3.9,yes
48142,3.2,yes
48150,3,yes
48161,3,yes
48214,3.5,yes
48262,4,yes
48304,3.6,yes
48319,2,no
48322,3.6,yes
48326,3,yes
48342,4,yes
48385,3.3,yes
48394,3.8,yes
48412,3,yes
48414,3,yes
48416,2.5,no
48516,4.3,yes
48518,2.5,no
48520,2.8,no
48560,2.5,no
48593,2.5,no
48596,2.8,no
48598,3.8,yes
48638,3.5,yes
48649,4.5,yes
48678,2.8,no
48696,3.9,yes
48698,4.5,yes
48738,4,yes
48741,4,yes
48744,4,yes
48774,3.9,yes
48780,4,yes
48783,3.5,yes
48872,4.5,yes
48877,3,yes
48879,3.2,yes
48883,3.2,yes
48982,3.5,yes
48997,3.2,yes
49013,2.8,no
49110,2,no
49130,3.7,yes
49132,3,yes
49220,2.4,no
49263,3,yes
49265,4,yes
49272,3.9,yes
49274,2.7,no
49276,1.3,no
49278,3.3,yes
49280,3.8,yes
49284,2.7,no
49286,3.2,yes
49314,3,yes
49347,3.8,yes
49389,2.5,no
49396,3.4,yes
49524,3.5,yes
49530,3.8,yes
49647,3.3,yes
49649,2.3,no
49651,3.3,yes
49666,3,yes
49688,4,yes
49735,3.5,yes
49772,4,yes
49793,3.8,yes
49822,3.1,yes
49824,3.1,yes
49910,3.8,yes
49917,4,yes
49932,3.7,yes
49957,3,yes
49961,3.8,yes
50003,2,no
50005,2.5,no
50064,3,yes
50068,3.7,yes
50147,2,no
50158,2.5,no
50160,3.8,yes
50189,1.2,no
50274,3.5,yes
50354,3,yes
50356,3,yes
50440,2,no
50442,3.1,yes
50445,2.5,no
50514,3.5,yes
50601,2.8,no
50610,4,yes
50613,4.5,yes
50658,4,yes
50685,3.8,yes
50740,3.8,yes
50792,2.2,no
50794,3.1,yes
50796,2,no
50798,1.1,no
50800,2.5,no
50802,3,yes
50804,3.5,yes
50806,1,no
50842,4.5,yes
50851,4.5,yes
50872,3.9,yes
50912,2.9,no
50923,2.2,no
50942,3.5,yes
50954,1,no
50999,5,yes
51024,3.2,yes
51037,3,yes
51077,2.2,no
51080,3.6,yes
51082,2,no
51084,3.1,yes
51086,2.9,no
51088,3,yes
51091,3.5,yes
51167,4.5,yes
51174,3.5,yes
51255,4,yes
51314,4.5,yes
51357,4,yes
51412,2.8,no
51471,3,yes
51498,3.2,yes
51540,3.7,yes
51545,2.5,no
51562,4,yes
51573,3,yes
51575,2.3,no
51662,3.7,yes
51666,2,no
51694,3.5,yes
51698,3,yes
51705,4.2,yes
51709,4,yes
51834,2.9,no
51884,3.7,yes
51903,2.5,no
51925,3.5,yes
51927,3.2,yes
51931,4.1,yes
51933,2.5,no
51935,3.9,yes
51937,2.5,no
51939,3.1,yes
52042,2.5,no
52241,3.2,yes
52245,3.1,yes
52279,1.5,no
52281,3.4,yes
52283,2.5,no
52287,3.5,yes
52299,3.5,yes
52319,3.6,yes
52328,3.6,yes
52375,3.5,yes
52435,3.6,yes
52458,3.2,yes
52462,3,yes
52579,3.2,yes
52604,3.7,yes
52644,3.8,yes
52668,4,yes
52694,2.9,no
52712,2.3,no
52715,2,no
52722,3,yes
52724,3,yes
52730,1.5,no
52767,4,yes
52784,4,yes
52831,3.5,yes
52867,4,yes
52885,3.8,yes
52950,2.5,no
52952,4,yes
52967,3.6,yes
52973,3.7,yes
52975,3.5,yes
53000,3.6,yes
53022,3.8,yes
53024,3.9,yes
53121,3,yes
53123,3.9,yes
53125,3.4,yes
53127,2.9,no
53129,4,yes
53138,3.5,yes
53140,3.8,yes
53143,2,no
53161,3,yes
53280,5,yes
53318,3.2,yes
53322,3.5,yes
53326,2,no
53355,5,yes
53435,2,no
53447,4,yes
53450,1.5,no
53453,0.5,no
53460,3.5,yes
53464,2.6,no
53466,2.8,no
53468,3.3,yes
53519,3.1,yes
53550,3.3,yes
53574,4,yes
53578,5,yes
53808,2,no
53883,4.5,yes
53894,3.7,yes
53921,3.5,yes
53953,3.2,yes
53956,3.2,yes
53972,3.4,yes
53974,2.3,no
53993,2.5,no
53996,3.3,yes
54001,3.9,yes
54004,3.5,yes
54116,3.2,yes
54121,3,yes
54185,3.8,yes
54190,4,yes
54256,3.1,yes
54259,3.6,yes
54272,3.6,yes
54274,0.5,no
54276,3.2,yes
54281,3.5,yes
54286,3.7,yes
54354,4,yes
54372,3.8,yes
54503,3.9,yes
54617,3.5,yes
54648,2.7,no
54686,3,yes
54732,2.8,no
54734,2.5,no
54736,3.8,yes
54745,3.2,yes
54768,0.5,no
54771,3,yes
54780,3.2,yes
54785,3.2,yes
54787,3.5,yes
54796,3.5,yes
54881,3.9,yes
54908,2,no
54910,4,yes
54934,0.5,no
54962,2.5,no
54995,3.8,yes
54997,4.1,yes
54999,3.5,yes
55020,4.5,yes
55036,2.5,no
55052,3.5,yes
55061,1,no
55067,3.5,yes
55069,4,yes
55071,4,yes
55080,3.2,yes
55094,3.5,yes
55110,3,yes
55112,4,yes
55116,2.7,no
55118,4,yes
55156,4,yes
55167,4.6,yes
55190,3,yes
55205,2.5,no
55207,3,yes
55232,3,yes
55241,2.7,no
55245,3.2,yes
55247,3.9,yes
55250,2.7,no
55253,3.8,yes
55259,1,no
55261,2.5,no
55267,3.4,yes
55269,3.4,yes
55272,3.8,yes
55274,2.8,no
55276,3.9,yes
55278,4.2,yes
55280,3.6,yes
55282,3.2,yes
55290,3.4,yes
55292,0.8,no
55294,2.5,no
55363,4.1,yes
55391,4.5,yes
55442,4.2,yes
55444,4.2,yes
55451,3.5,yes
55492,4,yes
55553,2.3,no
55555,3.5,yes
55577,3.2,yes
55620,3.2,yes
55687,4.5,yes
55721,4.3,yes
55729,3,yes
55765,3.9,yes
55768,3.2,yes
55805,3,yes
55814,4.1,yes
55820,3.9,yes
55830,3.4,yes
55844,3.5,yes
55854,3,yes
55872,3.5,yes
55908,4.2,yes
55946,4,yes
55995,2.6,no
56003,3,yes
56012,2.8,no
56022,2,no
56060,4.5,yes
56145,3.4,yes
56152,3.7,yes
56156,3.3,yes
56169,4,yes
56171,3.1,yes
56174,3.5,yes
56176,1.5,no
56251,3.9,yes
56274,3,yes
56286,3.5,yes
56333,3.5,yes
56336,3,yes
56339,3.9,yes
56367,3.8,yes
56379,3,yes
56389,4,yes
56563,3.2,yes
56587,3.2,yes
56607,3.3,yes
56620,3,yes
56715,4,yes
56757,3.7,yes
56775,3,yes
56782,4.1,yes
56788,3.4,yes
56801,2.6,no
56805,3.3,yes
56837,3,yes
56869,4,yes
56908,4,yes
56915,4,yes
56921,3.8,yes
56941,3.1,yes
56949,3.3,yes
57147,4,yes
57183,4.5,yes
57243,3.5,yes
57274,4.1,yes
57326,0.5,no
57368,3.4,yes
57421,4,yes
57499,3,yes
57502,4,yes
57504,4.1,yes
57522,3.5,yes
57526,3,yes
57528,3.3,yes
57532,2.5,no
57536,3.2,yes
57637,3.5,yes
57640,3.8,yes
57669,4.2,yes
57772,3.8,yes
57843,4.5,yes
57910,2,no
57951,2.3,no
58025,3,yes
58047,3.4,yes
58078,3,yes
58103,3.4,yes
58105,3.4,yes
58107,3.2,yes
58154,3.8,yes
58156,2.9,no
58162,3,yes
58191,4,yes
58287,1,no
58291,4.5,yes
58293,2.7,no
58295,3.6,yes
58297,4,yes
58299,3.4,yes
58301,4.4,yes
58303,3.3,yes
58306,2.5,no
58309,4.5,yes
58315,2.1,no
58332,2.8,no
58347,3.5,yes
58351,4,yes
58376,3.8,yes
58404,2.8,no
58425,4.2,yes
58492,3,yes
58554,3.5,yes
58559,4.2,yes
58627,3.5,yes
58655,3.5,yes
58783,2.5,no
58803,3.8,yes
58806,2.8,no
58826,2.5,no
58839,2.4,no
58842,4.5,yes
58870,3.5,yes
58876,3.2,yes
58879,3.5,yes
58964,4,yes
58972,3,yes
58975,3.5,yes
58998,3.8,yes
59014,2,no
59016,2.5,no
59018,4.5,yes
59022,3.3,yes
59026,4,yes
59037,3.2,yes
59103,3.8,yes
59118,3.5,yes
59126,3.8,yes
59129,2,no
59131,3.5,yes
59141,4.7,yes
59143,4.2,yes
59220,3.5,yes
59258,3.1,yes
59295,1,no
59306,0.8,no
59315,3.8,yes
59333,2.9,no
59336,3,yes
59369,3.6,yes
59387,4,yes
59421,2.8,no
59429,2.8,no
59440,3.5,yes
59501,3.5,yes
59549,4,yes
59604,3.8,yes
59615,2.8,no
59667,4,yes
59725,2.4,no
59727,3.2,yes
59731,3.5,yes
59738,3,yes
59784,3.4,yes
59810,3.5,yes
59814,5,yes
59900,2.9,no
59915,3.5,yes
59947,2,no
59985,4,yes
59995,4,yes
60030,4.5,yes
60037,3,yes
60040,3.2,yes
60046,3.5,yes
60069,4.1,yes
60072,3.2,yes
60074,3,yes
60126,3.5,yes
60128,2.2,no
60141,2.5,no
60161,3.5,yes
60289,3,yes
60291,3.8,yes
60293,4,yes
60303,4,yes
60333,4.5,yes
60363,0.5,no
60365,1.5,no
60389,4,yes
60397,3,yes
60408,4.5,yes
60471,3.5,yes
60487,3.8,yes
60514,2.5,no
60516,3.5,yes
60522,2.2,no
60538,3.5,yes
60647,2.5,no
60674,2.5,no
60684,4,yes
60735,2.5,no
60737,5,yes
60753,3.5,yes
60756,3.6,yes
60760,2.9,no
60766,3.7,yes
60803,2.5,no
60818,4,yes
60832,4,yes
60857,3,yes
60885,3.5,yes
60894,3,yes
60904,4,yes
60937,2.6,no
60941,2.9,no
60943,4.5,yes
60950,3.1,yes
60979,3.5,yes
61011,2,no
61024,3.7,yes
61026,4,yes
61071,2.5,no
61073,2,no
61123,2,no
61132,3.5,yes
61160,2.4,no
61167,4,yes
61210,3.5,yes
61236,3,yes
61240,3.9,yes
61246,2,no
61248,3.2,yes
61250,2.5,no
61255,2.8,no
61257,4,yes
61262,1.5,no
61289,3.3,yes
61319,3.5,yes
61323,3.5,yes
61348,0.8,no
61350,2.3,no
61352,3.4,yes
61394,4,yes
61401,2.5,no
61406,4,yes
61465,3.2,yes
61628,2,no
61692,3,yes
61697,3,yes
61705,3,yes
61729,2,no
61818,0.5,no
61986,3,yes
62008,3,yes
62081,3.1,yes
62113,2.8,no
62155,3.4,yes
62208,4.5,yes
62250,3.7,yes
62293,3.5,yes
62299,3.5,yes
62336,4.3,yes
62344,2.8,no
62374,3.8,yes
62376,2.8,no
62383,3.8,yes
62394,2.2,no
62434,3.5,yes
62437,2.5,no
62439,4,yes
62511,3.1,yes
62553,4,yes
62586,2,no
62644,3.6,yes
62662,3,yes
62718,2.5,no
62792,3,yes
62799,3,yes
62834,4,yes
62836,4,yes
62849,3.8,yes
62956,3.4,yes
62970,2.2,no
62999,3.7,yes
63033,3.5,yes
63062,3.4,yes
63072,3.9,yes
63082,3.8,yes
63113,3.5,yes
63131,3.6,yes
63179,3.5,yes
63222,3.2,yes
63239,3,yes
63276,4,yes
63312,2,no
63393,1,no
63433,3.5,yes
63436,3.2,yes
63479,3.6,yes
63515,4,yes
63540,2.1,no
63768,3,yes
63808,2.8,no
63826,4,yes
63853,3.2,yes
63859,3.4,yes
63876,3.5,yes
63992,2.4,no
64010,3.5,yes
64030,2.7,no
64032,2.8,no
64034,3.4,yes
64114,1,no
64116,3.5,yes
64167,3.3,yes
64197,4.8,yes
64231,3,yes
64249,2.5,no
64278,3.5,yes
64285,3.7,yes
64497,2.8,no
64499,5,yes
64501,5,yes
64575,3.4,yes
64614,3.9,yes
64620,3.9,yes
64622,3.2,yes
64695,4,yes
64716,4.1,yes
64839,3.7,yes
64957,3.6,yes
64969,3.6,yes
64983,3.4,yes
64993,3.5,yes
64997,3,yes
65037,3.5,yes
65088,3.4,yes
65126,3.5,yes
65130,3.7,yes
65133,3.5,yes
65135,3,yes
65188,3.9,yes
65193,3,yes
65216,3.9,yes
65225,4.5,yes
65230,3.1,yes
65261,4,yes
65350,0.5,no
65359,3,yes
65514,4,yes
65577,3,yes
65585,3.5,yes
65588,2.5,no
65596,4,yes
65601,2,no
65631,4,yes
65642,4.2,yes
65651,2,no
65682,3.6,yes
65685,3.5,yes
65738,4,yes
65740,4,yes
65802,2.7,no
65810,3,yes
65882,3.5,yes
65982,3.3,yes
66090,4,yes
66097,3.7,yes
66171,3,yes
66198,3,yes
66203,2.8,no
66240,3.5,yes
66297,3.5,yes
66310,3.5,yes
66320,4,yes
66335,2.5,no
66371,4.1,yes
66427,3,yes
66509,3.5,yes
66511,4.2,yes
66544,4,yes
66665,3.5,yes
66744,4,yes
66783,3,yes
66785,3.8,yes
66798,2.8,no
66915,2,no
66934,3.9,yes
66943,4.2,yes
67087,3.5,yes
67168,3.5,yes
67186,2.5,no
67193,2.5,no
67197,2.8,no
67255,3.9,yes
67267,3.4,yes
67295,2.9,no
67361,2,no
67408,3.2,yes
67508,4,yes
67534,2.8,no
67618,5,yes
67665,3.8,yes
67695,2.6,no
67734,3.3,yes
67788,3.5,yes
67799,0.5,no
67888,4.5,yes
67923,3.2,yes
67997,4.3,yes
68073,3.4,yes
68135,3.6,yes
68157,4.1,yes
68159,4,yes
68194,4.2,yes
68205,2.9,no
68237,4,yes
68269,4.2,yes
68319,2.9,no
68347,4,yes
68358,3.9,yes
68444,3.5,yes
68480,1.5,no
68486,4,yes
68522,3.5,yes
68536,4,yes
68552,2,no
68554,3.3,yes
68597,4,yes
68600,2,no
68650,2,no
68659,2.9,no
68791,3.2,yes
68793,3.1,yes
68835,3.5,yes
68848,4.3,yes
68872,4,yes
68886,4,yes
68932,3.5,yes
68945,4,yes
68952,3.8,yes
68954,4,yes
68959,2.8,no
69069,3.6,yes
69118,1.5,no
69122,3.6,yes
69131,2.5,no
69134,3.8,yes
69140,4,yes
69211,5,yes
69224,4,yes
69227,1,no
69251,3.5,yes
69275,4.2,yes
69278,3.2,yes
69304,4,yes
69306,3.2,yes
69394,4.5,yes
69406,3.5,yes
69436,2.8,no
69453,1.5,no
69469,5,yes
69481,4.1,yes
69495,3.5,yes
69516,2.8,no
69524,4.3,yes
69526,2.4,no
69529,4.5,yes
69604,3,yes
69606,2.5,no
69640,3.1,yes
69644,2.6,no
69654,3.5,yes
69685,1,no
69712,4,yes
69720,4.5,yes
69746,3.5,yes
69757,3.7,yes
69784,3.6,yes
69805,3.8,yes
69844,3.9,yes
69849,3.2,yes
69860,5,yes
69904,2.5,no
69951,3.8,yes
69953,3.5,yes
69988,2.5,no
70015,1.5,no
70159,3,yes
70183,3.7,yes
70206,3.5,yes
70208,4,yes
70286,3.8,yes
70293,3,yes
70301,3.5,yes
70305,3.5,yes
70334,3.5,yes
70336,2.6,no
70361,3,yes
70451,5,yes
70492,3.5,yes
70521,3.7,yes
70533,3.8,yes
70545,2,no
70565,3.6,yes
70599,3.9,yes
70637,4,yes
70641,2.8,no
70663,2.5,no
70687,2.8,no
70697,3.5,yes
70703,2,no
70708,4.5,yes
70728,3.8,yes
70862,3.8,yes
70932,2,no
70946,3.5,yes
70984,3,yes
70990,2.5,no
70994,3,yes
71033,3.9,yes
71057,3.6,yes
71106,3.6,yes
71108,4.5,yes
71129,3.5,yes
71131,4.5,yes
71135,3.4,yes
71147,3,yes
71156,3.4,yes
71160,3,yes
71205,1,no
71211,3.7,yes
71248,2,no
71252,2.7,no
71254,3.4,yes
71264,3.5,yes
71268,5,yes
71282,3.7,yes
71302,4.5,yes
71304,4,yes
71327,3.5,yes
71341,3,yes
71379,3.4,yes
71429,3,yes
71438,1,no
71453,4,yes
71462,4.2,yes
71464,3.2,yes
71466,4,yes
71468,3.5,yes
71484,2.5,no
71494,3.5,yes
71500,2.5,no
71518,3.1,yes
71520,2.3,no
71530,3,yes
71535,3.9,yes
71550,1,no
71579,3.8,yes
71619,4,yes
71640,3.5,yes
71668,3.3,yes
71732,2.5,no
71745,2.7,no
71810,0.5,no
71823,3.5,yes
71838,3.1,yes
71867,3,yes
71899,4.2,yes
71902,3.5,yes
71910,2.5,no
71970,4,yes
71999,4.5,yes
72011,3.7,yes
72104,4.5,yes
72129,3.5,yes
72142,5,yes
72165,2,no
72167,3.4,yes
72171,3.5,yes
72178,4.5,yes
72224,2.2,no
72226,4.1,yes
72294,3,yes
72308,4.2,yes
72330,3.5,yes
72356,4.4,yes
72378,2.6,no
72395,3.5,yes
72405,2.2,no
72407,2.7,no
72424,0.5,no
72479,3.5,yes
72489,4.2,yes
72554,4.5,yes
72591,3.5,yes
72601,3,yes
72603,3,yes
72605,3.5,yes
72624,3.5,yes
72641,3.7,yes
72692,5,yes
72694,2,no
72696,0.5,no
72701,3,yes
72714,4,yes
72720,3.8,yes
72731,3.2,yes
72733,3.9,yes
72737,3.8,yes
72874,1,no
72919,3,yes
72921,3.5,yes
72982,4,yes
72998,3.6,yes
73015,2.8,no
73017,3.9,yes
73023,4.1,yes
73042,2.7,no
73106,2.2,no
73160,2.5,no
73211,3.8,yes
73266,3,yes
73268,3.4,yes
73290,3.5,yes
73319,2.4,no
73321,3.3,yes
73323,4.2,yes
73344,4.2,yes
73386,1.5,no
73431,2.5,no
73488,2,no
73499,3.5,yes
73501,3.5,yes
73515,3.5,yes
73569,3.8,yes
73676,3,yes
73681,3,yes
73741,3,yes
73804,4,yes
73808,3,yes
73822,5,yes
73854,3.8,yes
73858,1.5,no
73876,4,yes
73881,4.8,yes
73929,2.8,no
74075,1,no
74089,3.5,yes
74095,2.5,no
74154,2.5,no
74226,5,yes
74228,4,yes
74275,1.5,no
74282,4.8,yes
74324,4.4,yes
74342,4.5,yes
74370,4,yes
74450,2.7,no
74452,2.2,no
74458,4,yes
74508,3.3,yes
74510,4.2,yes
74530,2.4,no
74532,2.5,no
74545,3.8,yes
74553,4,yes
74580,2,no
74624,4,yes
74647,1,no
74668,3.8,yes
74677,4,yes
74683,4,yes
74685,3.4,yes
74688,3.5,yes
74696,3,yes
74698,2.2,no
74727,4.8,yes
74750,3.7,yes
74754,3.7,yes
74789,2.9,no
74791,3.8,yes
74795,3.5,yes
74851,2.5,no
74868,3,yes
74916,2.3,no
74946,3.2,yes
74948,4,yes
75341,4,yes
75389,3,yes
75395,3.2,yes
75416,1.5,no
75446,2.5,no
75803,1.5,no
75805,2.8,no
75813,3.2,yes
75816,2,no
75947,2,no
75985,3.5,yes
76030,0.5,no
76054,4,yes
76060,3.5,yes
76077,3.3,yes
76091,5,yes
76093,3.9,yes
76143,4.5,yes
76173,3.8,yes
76175,2.3,no
76251,3.7,yes
76293,3.3,yes
76301,4.5,yes
76738,3.5,yes
76743,3.5,yes
76751,3,yes
76763,3.5,yes
77177,4,yes
77191,3.2,yes
77201,2.5,no
77206,3.5,yes
77233,3.5,yes
77266,3.5,yes
77364,3,yes
77414,3.5,yes
77421,2.5,no
77427,0.5,no
77455,4,yes
77561,3.5,yes
77667,3,yes
77688,4.5,yes
77709,2.5,no
77795,3.5,yes
77798,1.2,no
77800,4,yes
77841,2,no
77846,5,yes
77866,3.2,yes
77881,3.5,yes
77893,4,yes
77931,4,yes
78034,3.5,yes
78039,2.8,no
78041,2.2,no
78088,3.5,yes
78103,2.5,no
78105,2.9,no
78116,3.5,yes
78142,4.5,yes
78160,3.5,yes
78174,1,no
78209,3.6,yes
78218,3,yes
78264,3,yes
78266,3.5,yes
78316,2.8,no
78349,3.8,yes
78467,1.9,no
78469,3.1,yes
78499,4.1,yes
78544,3,yes
78574,3.4,yes
78620,4.5,yes
78626,3.5,yes
78637,3.6,yes
78703,3.8,yes
78746,4,yes
78772,2.4,no
78836,5,yes
78893,1.9,no
78959,3,yes
79006,4.5,yes
79008,4,yes
79057,3.3,yes
79073,4,yes
79091,3.7,yes
79132,4.1,yes
79134,3.4,yes
79139,3.4,yes
79185,3.4,yes
79224,2.5,no
79242,2.9,no
79251,2.2,no
79259,2.5,no
79274,3.7,yes
79293,3,yes
79299,3,yes
79333,4,yes
79357,4.1,yes
79428,3.3,yes
79501,4,yes
79536,3,yes
79553,3,yes
79572,2.5,no
79590,2.5,no
79592,3.3,yes
79677,3.5,yes
79684,4,yes
79695,3.1,yes
79702,3.7,yes
79798,3.5,yes
79868,2.5,no
79879,2.2,no
79895,2.5,no
79897,5,yes
79946,3.5,yes
80083,4,yes
80094,4,yes
80124,5,yes
80126,2.6,no
80139,4.2,yes
80162,2.5,no
80166,2.7,no
80219,3.2,yes
80241,3.2,yes
80363,3.1,yes
80454,2.5,no
80463,3.9,yes
80478,4,yes
80489,4,yes
80549,3.8,yes
80551,3.5,yes
80553,3.5,yes
80572,4,yes
80584,4,yes
80586,3.8,yes
80590,3.2,yes
80615,4,yes
80693,3.2,yes
80727,3.2,yes
80748,4,yes
80831,3.9,yes
80834,3.5,yes
80839,2.5,no
80846,3.2,yes
80858,3.5,yes
80860,3,yes
80862,3.7,yes
80864,3.5,yes
80880,3.2,yes
80906,4.3,yes
80917,3.5,yes
80969,4,yes
81018,3,yes
81087,4.5,yes
81132,3.8,yes
81156,3.9,yes
81158,3.2,yes
81191,4,yes
81229,3.5,yes
81257,3.5,yes
81383,2.5,no
81417,3.7,yes
81456,3,yes
81512,4,yes
81520,4,yes
81535,4.5,yes
81537,3.1,yes
81562,3.8,yes
81564,3.6,yes
81591,3.6,yes
81681,2,no
81782,3.4,yes
81784,2.7,no
81786,4,yes
81788,3.9,yes
81791,3,yes
81819,4.2,yes
81831,4,yes
81834,4,yes
81845,4,yes
81847,3.9,yes
81910,4,yes
81932,3.8,yes
81949,3,yes
82041,4.2,yes
82053,4,yes
82088,3,yes
82093,1.5,no
82095,0.5,no
82152,3.5,yes
82167,2.8,no
82169,3.9,yes
82202,2.7,no
82242,4.2,yes
82366,4.5,yes
82378,3.8,yes
82459,3.8,yes
82461,3.2,yes
82499,2.7,no
82527,4,yes
82534,2.5,no
82641,3,yes
82667,3.9,yes
82684,0.5,no
82744,5,yes
82765,3.5,yes
82767,3.5,yes
82848,3.5,yes
82852,1.8,no
82854,1.8,no
82857,4.5,yes
83086,2.5,no
83132,3.5,yes
83134,3.9,yes
83177,1.2,no
83270,2,no
83349,3,yes
83369,4,yes
83374,3.5,yes
83480,3.5,yes
83601,0.5,no
83613,3,yes
83796,2.5,no
83803,4.1,yes
83827,4.2,yes
83910,2.5,no
83969,5,yes
83976,4,yes
84152,4,yes
84156,4.5,yes
84187,3.5,yes
84189,3.8,yes
84240,4,yes
84246,4.5,yes
84273,5,yes
84374,2.9,no
84392,3.6,yes
84414,4.2,yes
84512,5,yes
84523,3,yes
84553,4,yes
84601,3.3,yes
84615,2.2,no
84637,3,yes
84696,4,yes
84716,4,yes
84772,3.2,yes
84799,4.5,yes
84844,4.5,yes
84847,2.5,no
84942,3.8,yes
84944,3.6,yes
84950,2.5,no
84952,4,yes
84954,3.2,yes
85020,3.4,yes
85022,3.1,yes
85025,2,no
85056,3.1,yes
85131,2.4,no
85179,3.8,yes
85213,4,yes
85259,4,yes
85261,3.5,yes
85295,5,yes
85316,3.5,yes
85334,0.5,no
85342,4.4,yes
85354,3.5,yes
85367,3.2,yes
85394,3,yes
85397,3.5,yes
85399,1,no
85401,2.9,no
85412,3.8,yes
85414,3.6,yes
85438,3,yes
85510,3.1,yes
85565,0,no
85736,4.5,yes
85774,3.8,yes
85780,3.6,yes
85788,2.7,no
85796,2.4,no
85881,3.8,yes
85885,2.8,no
86000,4,yes
86014,3.5,yes
86028,2,no
86059,2.8,no
86066,4,yes
86068,0.5,no
86142,4,yes
86190,3.3,yes
86237,5,yes
86279,3.5,yes
86286,2,no
86290,4,yes
86293,3,yes
86295,2.7,no
86298,3.1,yes
86320,3.1,yes
86332,3.5,yes
86345,4.1,yes
86347,3.3,yes
86355,2,no
86377,4,yes
86487,4.5,yes
86504,4.3,yes
86548,3.4,yes
86593,2.5,no
86628,4,yes
86644,3,yes
86668,5,yes
86721,5,yes
86781,4.4,yes
86815,3.5,yes
86817,3.2,yes
86833,3.8,yes
86835,3,yes
86864,3,yes
86880,3.2,yes
86882,3.6,yes
86892,4.5,yes
86898,4,yes
86911,3.3,yes
86922,4,yes
86960,2,no
87028,2,no
87192,3.5,yes
87194,3.5,yes
87197,3,yes
87222,3.3,yes
87232,3.8,yes
87234,4.2,yes
87287,4,yes
87298,2.7,no
87304,3.6,yes
87306,3.6,yes
87413,1.8,no
87430,2.4,no
87444,2.5,no
87483,2.7,no
87485,2.9,no
87520,2.4,no
87522,2.8,no
87529,3.1,yes
87660,4.5,yes
87785,2.8,no
87834,5,yes
87867,2.8,no
87869,3.4,yes
87876,3.2,yes
87960,3,yes
88069,4,yes
88094,3,yes
88108,3,yes
88125,3.9,yes
88129,3.8,yes
88140,3.5,yes
88163,4,yes
88179,3.5,yes
88235,3.6,yes
88267,3,yes
88272,3.5,yes
88327,3,yes
88345,4,yes
88356,1.9,no
88405,3,yes
88448,5,yes
88515,3,yes
88593,2.5,no
88672,3.2,yes
88697,2.5,no
88699,3.5,yes
88744,3.5,yes
88746,3.5,yes
88785,2.8,no
88810,3.8,yes
88812,2.7,no
88911,3,yes
88932,4.5,yes
88954,3.2,yes
89028,3,yes
89030,3.2,yes
89039,4.5,yes
89047,4,yes
89072,4,yes
89085,2.5,no
89087,2.5,no
89090,4.5,yes
89118,3,yes
89190,1.8,no
89208,3.5,yes
89281,3.5,yes
89305,3.7,yes
89343,3,yes
89386,0.5,no
89388,1.5,no
89427,1.5,no
89470,3.7,yes
89492,3.9,yes
89580,4,yes
89582,4.5,yes
89586,3.5,yes
89678,4,yes
89745,3.9,yes
89753,3.8,yes
89759,4.3,yes
89761,3,yes
89774,3.7,yes
89804,3.2,yes
89837,4.5,yes
89840,2.8,no
89862,3.5,yes
89864,3.6,yes
89898,3.5,yes
89904,4,yes
89939,3.8,yes
89945,3,yes
90057,3.8,yes
90243,3.5,yes
90245,4,yes
90249,3,yes
90343,2.8,no
90345,3.5,yes
90353,4,yes
90357,3.5,yes
90374,3.8,yes
90376,3.5,yes
90384,2,no
90403,3.2,yes
90405,3.4,yes
90428,3,yes
90430,4,yes
90439,3.8,yes
90469,3.5,yes
90471,3,yes
90522,3,yes
90524,3.5,yes
