movieId,title,genres,imdbId,links,,,Ratings,Class,
319,Shallow Grave (1994),"5,8,16",111149,http://www.imdb.com/title/tt0111149,,,3.6,yes,
320,Suture (1993),"10,16",108260,http://www.imdb.com/title/tt0108260,,,3,no,
321,Strawberry and Chocolate (Fresa y chocolate) (1993),8,106966,http://www.imdb.com/title/tt0106966,,,4,yes,
322,Swimming with Sharks (1995),"5,8",114594,http://www.imdb.com/title/tt0114594,,,3.6,yes,
324,"Sum of Us, The (1994)","5,8",111309,http://www.imdb.com/title/tt0111309,,,4,yes,
325,National Lampoon's Senior Trip (1995),5,113936,http://www.imdb.com/title/tt0113936,,,2.5,no,
326,To Live (Huozhe) (1994),8,110081,http://www.imdb.com/title/tt0110081,,,4,yes,
327,Tank Girl (1995),"1,5,15",114614,http://www.imdb.com/title/tt0114614,,,2.8,no,
328,Tales from the Crypt Presents: Demon Knight (1995),"11,16",114608,http://www.imdb.com/title/tt0114608,,,3.2,yes,
329,Star Trek: Generations (1994),"2,8,15",111280,http://www.imdb.com/title/tt0111280,,,3.4,yes,
330,Tales from the Hood (1995),"1,6,11",114609,http://www.imdb.com/title/tt0114609,,,3,no,
331,Tom & Viv (1994),8,111454,http://www.imdb.com/title/tt0111454,,,3,no,
332,Village of the Damned (1995),"11,15",114852,http://www.imdb.com/title/tt0114852,,,2.8,no,
333,Tommy Boy (1995),5,114694,http://www.imdb.com/title/tt0114694,,,3.8,yes,
334,Vanya on 42nd Street (1994),8,111590,http://www.imdb.com/title/tt0111590,,,4.2,yes,
335,Underneath (1995),"13,16",114788,http://www.imdb.com/title/tt0114788,,,3.5,yes,
336,"Walking Dead, The (1995)","8,17",114888,http://www.imdb.com/title/tt0114888,,,3,no,
337,What's Eating Gilbert Grape (1993),8,108550,http://www.imdb.com/title/tt0108550,,,3.8,yes,
338,Virtuosity (1995),"1,15,16",114857,http://www.imdb.com/title/tt0114857,,,2.8,no,
339,While You Were Sleeping (1995),"5,14",114924,http://www.imdb.com/title/tt0114924,,,3.5,yes,
340,"17, The (1994)","2,8,17",111667,http://www.imdb.com/title/tt0111667,,,3.4,yes,
341,Double Happiness (1994),8,109655,http://www.imdb.com/title/tt0109655,,,4,yes,
342,Muriel's Wedding (1994),5,110598,http://www.imdb.com/title/tt0110598,,,3.3,yes,
343,"Baby-Sitters Club, The (1995)",4,112435,http://www.imdb.com/title/tt0112435,,,2.9,no,
344,Ace Ventura: Pet Detective (1994),5,109040,http://www.imdb.com/title/tt0109040,,,3,no,
345,"2s of Priscilla, Queen of the Desert, The (1994)","5,8",109045,http://www.imdb.com/title/tt0109045,,,3.6,yes,
346,Backbeat (1993),"8,12",106339,http://www.imdb.com/title/tt0106339,,,3.5,yes,
347,Bitter Moon (1992),"8,10,14",104779,http://www.imdb.com/title/tt0104779,,,3.5,yes,
348,Bullets Over Broadway (1994),5,109348,http://www.imdb.com/title/tt0109348,,,3.6,yes,
349,Clear and Present Danger (1994),"1,6,8,16",109444,http://www.imdb.com/title/tt0109444,,,3.6,yes,
350,"Client, The (1994)","8,13,16",109446,http://www.imdb.com/title/tt0109446,,,3.4,yes,
351,"Corrina, Corrina (1994)","5,8,14",109484,http://www.imdb.com/title/tt0109484,,,3.2,yes,
352,Crooklyn (1994),"5,8",109504,http://www.imdb.com/title/tt0109504,,,2.5,no,
353,"Crow, The (1994)","1,6,9,16",109506,http://www.imdb.com/title/tt0109506,,,3.6,yes,
354,Cobb (1994),8,109450,http://www.imdb.com/title/tt0109450,,,3.3,yes,
355,"Flintstones, The (1994)","4,5,9",109813,http://www.imdb.com/title/tt0109813,,,2.4,no,
356,Forrest Gump (1994),"5,8,14,17",109830,http://www.imdb.com/title/tt0109830,,,4.2,yes,
357,Four Weddings and a Funeral (1994),"5,14",109831,http://www.imdb.com/title/tt0109831,,,3.5,yes,
358,Higher Learning (1995),8,113305,http://www.imdb.com/title/tt0113305,,,2.7,no,
359,I Like It Like That (1994),"5,8,14",110091,http://www.imdb.com/title/tt0110091,,,3,no,
360,I Love Trouble (1994),"1,5",110093,http://www.imdb.com/title/tt0110093,,,2.7,no,
361,It Could Happen to You (1994),"5,8,14",110167,http://www.imdb.com/title/tt0110167,,,3.1,yes,
362,"Jungle Book, The (1994)","2,4,14",110213,http://www.imdb.com/title/tt0110213,,,3.5,yes,
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",7,107472,http://www.imdb.com/title/tt0107472,,,4,yes,
364,"Lion King, The (1994)","2,3,4,8,12,19",110357,http://www.imdb.com/title/tt0110357,,,3.9,yes,
365,Little Buddha (1993),8,107426,http://www.imdb.com/title/tt0107426,,,3.2,yes,
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)","8,11,13,16",111686,http://www.imdb.com/title/tt0111686,,,2.9,no,
367,"Mask, The (1994)","1,5,6,9",110475,http://www.imdb.com/title/tt0110475,,,3.2,yes,
368,Maverick (1994),"2,5,18",110478,http://www.imdb.com/title/tt0110478,,,3.5,yes,
369,Mrs. Parker and the Vicious Circle (1994),8,110588,http://www.imdb.com/title/tt0110588,,,4,yes,
370,Naked Gun 33 1/3: The Final Insult (1994),"1,5",110622,http://www.imdb.com/title/tt0110622,,,3.1,yes,
371,"Paper, The (1994)","5,8",110771,http://www.imdb.com/title/tt0110771,,,3.3,yes,
372,Reality Bites (1994),"5,8,14",110950,http://www.imdb.com/title/tt0110950,,,2.8,no,
373,Red Rock West (1992),16,105226,http://www.imdb.com/title/tt0105226,,,3.6,yes,
374,Richie Rich (1994),"4,5",110989,http://www.imdb.com/title/tt0110989,,,2.2,no,
376,"River Wild, The (1994)","1,16",110997,http://www.imdb.com/title/tt0110997,,,3.2,yes,
377,Speed (1994),"1,14,16",111257,http://www.imdb.com/title/tt0111257,,,3.5,yes,
378,Speechless (1994),"5,14",111256,http://www.imdb.com/title/tt0111256,,,2.8,no,
379,Timecop (1994),"1,15,16",111438,http://www.imdb.com/title/tt0111438,,,2.5,no,
380,True Lies (1994),"1,2,5,14,16",111503,http://www.imdb.com/title/tt0111503,,,3.5,yes,
381,When a Man Loves a Woman (1994),"8,14",111693,http://www.imdb.com/title/tt0111693,,,3.8,yes,
382,Wolf (1994),"8,11,14,16",111742,http://www.imdb.com/title/tt0111742,,,3.2,yes,
383,Wyatt Earp (1994),18,111756,http://www.imdb.com/title/tt0111756,,,3.1,yes,
384,Bad Company (1995),"1,6,8",112443,http://www.imdb.com/title/tt0112443,,,3.2,yes,
385,"Man of No Importance, A (1994)",8,110455,http://www.imdb.com/title/tt0110455,,,4,yes,
386,S.F.W. (1994),8,111048,http://www.imdb.com/title/tt0111048,,,3,no,
387,"Low Down Dirty Shame, A (1994)","1,5",110399,http://www.imdb.com/title/tt0110399,,,2.4,no,
388,Boys Life (1995),8,112570,http://www.imdb.com/title/tt0112570,,,3,no,
389,"Colonel Chabert, Le (1994)","8,14,17",109454,http://www.imdb.com/title/tt0109454,,,4.5,yes,
390,Faster Pussycat! Kill! Kill! (1965),"1,6,8",59170,http://www.imdb.com/title/tt059170,,,3.7,yes,
391,Jason's Lyric (1994),"6,8",110186,http://www.imdb.com/title/tt0110186,,,4.5,yes,
393,Street Fighter (1994),"1,2,9",111301,http://www.imdb.com/title/tt0111301,,,2.5,no,
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),"1,9",110027,http://www.imdb.com/title/tt0110027,,,2.4,no,
406,Federal Hill (1994),8,109785,http://www.imdb.com/title/tt0109785,,,3,no,
407,In the Mouth of Madness (1995),"11,16",113409,http://www.imdb.com/title/tt0113409,,,3.4,yes,
408,8 Seconds (1994),8,109021,http://www.imdb.com/title/tt0109021,,,3,no,
409,Above the Rim (1994),"6,8",109035,http://www.imdb.com/title/tt0109035,,,2,no,
410,Addams Family Values (1993),"4,5,9",106220,http://www.imdb.com/title/tt0106220,,,3.1,yes,
412,"Age of Innocence, The (1993)",8,106226,http://www.imdb.com/title/tt0106226,,,3.5,yes,
413,Airheads (1994),5,109068,http://www.imdb.com/title/tt0109068,,,2.8,no,
414,"Air Up There, The (1994)",5,109067,http://www.imdb.com/title/tt0109067,,,2.3,no,
415,Another Stakeout (1993),"5,16",106292,http://www.imdb.com/title/tt0106292,,,2.5,no,
416,Bad Girls (1994),18,109198,http://www.imdb.com/title/tt0109198,,,2.5,no,
417,Barcelona (1994),"5,14",109219,http://www.imdb.com/title/tt0109219,,,3.7,yes,
418,Being Human (1993),8,106379,http://www.imdb.com/title/tt0106379,,,3,no,
419,"Beverly Hillbillies, The (1993)",5,106400,http://www.imdb.com/title/tt0106400,,,2.7,no,
420,Beverly Hills Cop III (1994),"1,5,6,16",109254,http://www.imdb.com/title/tt0109254,,,2.7,no,
421,Black Beauty (1994),"2,4,8",109279,http://www.imdb.com/title/tt0109279,,,3.2,yes,
422,Blink (1994),16,109297,http://www.imdb.com/title/tt0109297,,,3.2,yes,
423,Blown Away (1994),"1,16",109303,http://www.imdb.com/title/tt0109303,,,2.8,no,
424,Blue Chips (1994),8,109305,http://www.imdb.com/title/tt0109305,,,1.8,no,
425,Blue Sky (1994),"8,14",109306,http://www.imdb.com/title/tt0109306,,,3.8,yes,
426,Body Snatchers (1993),"11,15,16",106452,http://www.imdb.com/title/tt0106452,,,3.1,yes,
427,Boxing Helena (1993),"8,13,14,16",106471,http://www.imdb.com/title/tt0106471,,,2.5,no,
428,"Bronx Tale, A (1993)",8,106489,http://www.imdb.com/title/tt0106489,,,3.7,yes,
429,Cabin Boy (1994),5,109361,http://www.imdb.com/title/tt0109361,,,2,no,
430,Calendar Girl (1993),"5,8",106505,http://www.imdb.com/title/tt0106505,,,3.8,yes,
431,Carlito's Way (1993),"6,8",106519,http://www.imdb.com/title/tt0106519,,,3.7,yes,
432,City Slickers II: The Legend of Curly's Gold (1994),"2,5,18",109439,http://www.imdb.com/title/tt0109439,,,2.6,no,
433,Clean Slate (1994),5,109443,http://www.imdb.com/title/tt0109443,,,2.8,no,
434,Cliffhanger (1993),"1,2,16",106582,http://www.imdb.com/title/tt0106582,,,3,no,
435,Coneheads (1993),"5,15",106598,http://www.imdb.com/title/tt0106598,,,2.4,no,
436,Color of Night (1994),"8,16",109456,http://www.imdb.com/title/tt0109456,,,2.6,no,
437,Cops and Robbersons (1994),5,109480,http://www.imdb.com/title/tt0109480,,,2.2,no,
438,"Cowboy Way, The (1994)","1,5,8",109493,http://www.imdb.com/title/tt0109493,,,2.7,no,
440,Dave (1993),"5,14",106673,http://www.imdb.com/title/tt0106673,,,3.5,yes,
441,Dazed and Confused (1993),5,106677,http://www.imdb.com/title/tt0106677,,,3.9,yes,
442,Demolition Man (1993),"1,2,15",106697,http://www.imdb.com/title/tt0106697,,,3.1,yes,
444,Even Cowgirls Get the Blues (1993),"5,14",106834,http://www.imdb.com/title/tt0106834,,,2.3,no,
445,Fatal Instinct (1993),5,106873,http://www.imdb.com/title/tt0106873,,,3,no,
446,Farewell My Concubine (Ba wang bie ji) (1993),"8,14",106332,http://www.imdb.com/title/tt0106332,,,3.8,yes,
448,Fearless (1993),8,106881,http://www.imdb.com/title/tt0106881,,,3.6,yes,
449,Fear of a Black Hat (1994),5,106880,http://www.imdb.com/title/tt0106880,,,1,no,
450,With Honors (1994),"5,8",111732,http://www.imdb.com/title/tt0111732,,,3,no,
451,Flesh and Bone (1993),"8,13,14",106926,http://www.imdb.com/title/tt0106926,,,4,yes,
452,Widows' Peak (1994),8,111712,http://www.imdb.com/title/tt0111712,,,3,no,
453,For Love or Money (1993),"5,14",106941,http://www.imdb.com/title/tt0106941,,,2.8,no,
454,"Firm, The (1993)","8,16",106918,http://www.imdb.com/title/tt0106918,,,3.5,yes,
455,Free Willy (1993),"2,4,8",106965,http://www.imdb.com/title/tt0106965,,,2.4,no,
456,Fresh (1994),"6,8,16",109842,http://www.imdb.com/title/tt0109842,,,3.8,yes,
457,"Fugitive, The (1993)",16,106977,http://www.imdb.com/title/tt0106977,,,4,yes,
458,Geronimo: An American Legend (1993),"8,18",107004,http://www.imdb.com/title/tt0107004,,,2.8,no,
459,"Getaway, The (1994)","1,2,6,8,14,16",109890,http://www.imdb.com/title/tt0109890,,,2.2,no,
460,Getting Even with Dad (1994),5,109891,http://www.imdb.com/title/tt0109891,,,2.7,no,
461,Go Fish (1994),"8,14",109913,http://www.imdb.com/title/tt0109913,,,2.8,no,
464,Hard Target (1993),"1,2,6,16",107076,http://www.imdb.com/title/tt0107076,,,2.9,no,
466,Hot Shots! Part Deux (1993),"1,5,17",107144,http://www.imdb.com/title/tt0107144,,,2.9,no,
467,Live Nude Girls (1995),5,113674,http://www.imdb.com/title/tt0113674,,,5,yes,
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)","5,14",112966,http://www.imdb.com/title/tt0112966,,,3.2,yes,
469,"House of the Spirits, The (1993)","8,14",107151,http://www.imdb.com/title/tt0107151,,,3.4,yes,
470,House Party 3 (1994),5,110064,http://www.imdb.com/title/tt0110064,,,1,no,
471,"Hudsucker Proxy, The (1994)",5,110074,http://www.imdb.com/title/tt0110074,,,3.6,yes,
472,I'll Do Anything (1994),"5,8",110097,http://www.imdb.com/title/tt0110097,,,2.6,no,
473,In the Army Now (1994),"5,17",110123,http://www.imdb.com/title/tt0110123,,,1.9,no,
474,In the Line of Fire (1993),"1,16",107206,http://www.imdb.com/title/tt0107206,,,3.7,yes,
475,In the Name of the Father (1993),8,107207,http://www.imdb.com/title/tt0107207,,,4.3,yes,
476,"Inkwell, The (1994)","5,8",110137,http://www.imdb.com/title/tt0110137,,,1,no,
477,What's Love Got to Do with It? (1993),"8,12",108551,http://www.imdb.com/title/tt0108551,,,3.4,yes,
478,Jimmy Hollywood (1994),"5,6,8",110197,http://www.imdb.com/title/tt0110197,,,2.5,no,
479,Judgment Night (1993),"1,6,16",107286,http://www.imdb.com/title/tt0107286,,,2.2,no,
480,Jurassic Park (1993),"1,2,15,16",107290,http://www.imdb.com/title/tt0107290,,,3.8,yes,
481,Kalifornia (1993),"8,16",107302,http://www.imdb.com/title/tt0107302,,,3.2,yes,
482,Killing Zoe (1994),"6,8,16",110265,http://www.imdb.com/title/tt0110265,,,3.6,yes,
484,Lassie (1994),"2,4",110305,http://www.imdb.com/title/tt0110305,,,3,no,
485,Last 1 Hero (1993),"1,2,5,9",107362,http://www.imdb.com/title/tt0107362,,,2.9,no,
486,Life with Mikey (1993),5,107413,http://www.imdb.com/title/tt0107413,,,3,no,
487,Lightning Jack (1994),"5,18",110353,http://www.imdb.com/title/tt0110353,,,2.5,no,
488,M. Butterfly (1993),"8,14",107468,http://www.imdb.com/title/tt0107468,,,3,no,
489,Made in America (1993),5,107478,http://www.imdb.com/title/tt0107478,,,2.9,no,
490,Malice (1993),16,107497,http://www.imdb.com/title/tt0107497,,,3,no,
491,"Man Without a Face, The (1993)",8,107501,http://www.imdb.com/title/tt0107501,,,3.3,yes,
492,Manhattan Murder 13 (1993),"5,13",107507,http://www.imdb.com/title/tt0107507,,,3.8,yes,
493,Menace II Society (1993),"1,6,8",107554,http://www.imdb.com/title/tt0107554,,,3.7,yes,
494,Executive Decision (1996),"1,2,16",116253,http://www.imdb.com/title/tt0116253,,,3.4,yes,
495,In the Realm of the Senses (Ai no corrida) (1976),8,74102,http://www.imdb.com/title/tt074102,,,5,yes,
496,What Happened Was... (1994),"5,8,14,16",111689,http://www.imdb.com/title/tt0111689,,,5,yes,
497,Much Ado About Nothing (1993),"5,14",107616,http://www.imdb.com/title/tt0107616,,,3.8,yes,
499,Mr. Wonderful (1993),"5,14",107613,http://www.imdb.com/title/tt0107613,,,2.5,no,
500,Mrs. Doubtfire (1993),"5,8",107614,http://www.imdb.com/title/tt0107614,,,3.4,yes,
501,Naked (1993),8,107653,http://www.imdb.com/title/tt0107653,,,3.7,yes,
502,"Next Karate Kid, The (1994)","1,4,14",110657,http://www.imdb.com/title/tt0110657,,,2.4,no,
504,No Escape (1994),"1,8,15",110678,http://www.imdb.com/title/tt0110678,,,3,no,
505,North (1994),5,110687,http://www.imdb.com/title/tt0110687,,,2.2,no,
506,Orlando (1992),"8,9,14",107756,http://www.imdb.com/title/tt0107756,,,4.5,yes,
507,"Perfect World, A (1993)","6,8,16",107808,http://www.imdb.com/title/tt0107808,,,3.4,yes,
508,Philadelphia (1993),8,107818,http://www.imdb.com/title/tt0107818,,,3.6,yes,
509,"Piano, The (1993)","8,14",107822,http://www.imdb.com/title/tt0107822,,,3.5,yes,
510,Poetic Justice (1993),8,107840,http://www.imdb.com/title/tt0107840,,,3,no,
511,"Program, The (1993)","1,8",107889,http://www.imdb.com/title/tt0107889,,,3,no,
512,"Puppet Masters, The (1994)","11,15",111003,http://www.imdb.com/title/tt0111003,,,3,no,
513,Radioland Murders (1994),"5,13,14",110939,http://www.imdb.com/title/tt0110939,,,3.4,yes,
514,"Ref, The (1994)",5,110955,http://www.imdb.com/title/tt0110955,,,3.4,yes,
515,"Remains of the Day, The (1993)","8,14",107943,http://www.imdb.com/title/tt0107943,,,3.6,yes,
516,Renaissance Man (1994),"5,8",110971,http://www.imdb.com/title/tt0110971,,,3.1,yes,
517,Rising Sun (1993),"1,8,13",107969,http://www.imdb.com/title/tt0107969,,,3.3,yes,
518,"Road to Wellville, The (1994)",5,111001,http://www.imdb.com/title/tt0111001,,,2.4,no,
519,RoboCop 3 (1993),"1,6,8,15,16",107978,http://www.imdb.com/title/tt0107978,,,2.4,no,
520,Robin Hood: Men in Tights (1993),5,107977,http://www.imdb.com/title/tt0107977,,,3.1,yes,
521,Romeo Is Bleeding (1993),"6,16",107983,http://www.imdb.com/title/tt0107983,,,3.2,yes,
522,Romper Stomper (1992),"1,8",105275,http://www.imdb.com/title/tt0105275,,,3.3,yes,
523,Ruby in Paradise (1993),8,108000,http://www.imdb.com/title/tt0108000,,,3.5,yes,
524,Rudy (1993),8,108002,http://www.imdb.com/title/tt0108002,,,3.5,yes,
526,"Savage Nights (Nuits fauves, Les) (1992)",8,105032,http://www.imdb.com/title/tt0105032,,,4,yes,
527,Schindler's List (1993),"8,17",108052,http://www.imdb.com/title/tt0108052,,,4.2,yes,
528,"Scout, The (1994)","5,8",111094,http://www.imdb.com/title/tt0111094,,,2.3,no,
529,Searching for Bobby Fischer (1993),8,108065,http://www.imdb.com/title/tt0108065,,,3.9,yes,
531,"Secret Garden, The (1993)","4,8",108071,http://www.imdb.com/title/tt0108071,,,3.2,yes,
532,Serial Mom (1994),"5,6,11",111127,http://www.imdb.com/title/tt0111127,,,3,no,
533,"Shadow, The (1994)","1,2,9,13",111143,http://www.imdb.com/title/tt0111143,,,2.9,no,
534,Shadowlands (1993),"8,14",108101,http://www.imdb.com/title/tt0108101,,,3.6,yes,
535,Short Cuts (1993),8,108122,http://www.imdb.com/title/tt0108122,,,3.3,yes,
536,"Simple Twist of Fate, A (1994)",8,111194,http://www.imdb.com/title/tt0111194,,,3.3,yes,
537,Sirens (1994),8,111201,http://www.imdb.com/title/tt0111201,,,3.2,yes,
538,Six Degrees of Separation (1993),8,108149,http://www.imdb.com/title/tt0108149,,,3.6,yes,
539,Sleepless in Seattle (1993),"5,8,14",108160,http://www.imdb.com/title/tt0108160,,,3.5,yes,
540,Sliver (1993),16,108162,http://www.imdb.com/title/tt0108162,,,2.7,no,
541,Blade Runner (1982),"1,15,16",83658,http://www.imdb.com/title/tt083658,,,4.1,yes,
542,Son in Law (1993),"5,8,14",108186,http://www.imdb.com/title/tt0108186,,,2.8,no,
543,So I Married an Axe Murderer (1993),"5,14,16",108174,http://www.imdb.com/title/tt0108174,,,3.3,yes,
544,Striking Distance (1993),"1,6",108238,http://www.imdb.com/title/tt0108238,,,2.4,no,
546,Super Mario Bros. (1993),"1,2,4,5,9,15",108255,http://www.imdb.com/title/tt0108255,,,2,no,
547,Surviving the Game (1994),"1,2,16",111323,http://www.imdb.com/title/tt0111323,,,3.2,yes,
548,Terminal Velocity (1994),"1,13,16",111400,http://www.imdb.com/title/tt0111400,,,2.8,no,
549,Thirty-Two Short Films About Glenn Gould (1993),"8,12",108328,http://www.imdb.com/title/tt0108328,,,4.5,yes,
550,Threesome (1994),"5,14",111418,http://www.imdb.com/title/tt0111418,,,3.4,yes,
551,"Nightmare Before Christmas, The (1993)","3,4,9,12",107688,http://www.imdb.com/title/tt0107688,,,3.6,yes,
552,"Three Musketeers, The (1993)","1,2,5,14",108333,http://www.imdb.com/title/tt0108333,,,3.3,yes,
553,Tombstone (1993),"1,8,18",108358,http://www.imdb.com/title/tt0108358,,,3.8,yes,
555,True 14 (1993),"6,16",108399,http://www.imdb.com/title/tt0108399,,,3.8,yes,
556,"17 Room, The (1993)",7,108515,http://www.imdb.com/title/tt0108515,,,3.3,yes,
558,"Pagemaster, The (1994)","1,2,3,4,9",110763,http://www.imdb.com/title/tt0110763,,,2.9,no,
562,Welcome to the Dollhouse (1995),"5,8",114906,http://www.imdb.com/title/tt0114906,,,3.5,yes,
563,Germinal (1993),"8,14",107002,http://www.imdb.com/title/tt0107002,,,4,yes,
564,Chasers (1994),5,109403,http://www.imdb.com/title/tt0109403,,,1.5,no,
567,Kika (1993),"5,8",107315,http://www.imdb.com/title/tt0107315,,,2,no,
568,Bhaji on the Beach (1993),"5,8",106408,http://www.imdb.com/title/tt0106408,,,3.5,yes,
569,Little Big League (1994),"5,8",110363,http://www.imdb.com/title/tt0110363,,,2.7,no,
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",8,107225,http://www.imdb.com/title/tt0107225,,,3.5,yes,
574,Spanking the Monkey (1994),"5,8",111252,http://www.imdb.com/title/tt0111252,,,3.2,yes,
575,"Little Rascals, The (1994)","4,5",110366,http://www.imdb.com/title/tt0110366,,,2.7,no,
577,Andre (1994),"2,4,8",109120,http://www.imdb.com/title/tt0109120,,,2.1,no,
579,"Escort, The (Scorta, La) (1993)","6,16",108059,http://www.imdb.com/title/tt0108059,,,3,no,
580,Princess Caraboo (1994),8,110892,http://www.imdb.com/title/tt0110892,,,2.8,no,
581,"Celluloid Closet, The (1995)",7,112651,http://www.imdb.com/title/tt0112651,,,4,yes,
