movieId,title,genres,imdbId,links
382,Wolf (1994),"8,11,14,16",111742,http://www.imdb.com/title/tt0111742
383,Wyatt Earp (1994),18,111756,http://www.imdb.com/title/tt0111756
384,Bad Company (1995),"1,6,8",112443,http://www.imdb.com/title/tt0112443
385,"Man of No Importance, A (1994)",8,110455,http://www.imdb.com/title/tt0110455
386,S.F.W. (1994),8,111048,http://www.imdb.com/title/tt0111048
387,"Low Down Dirty Shame, A (1994)","1,5",110399,http://www.imdb.com/title/tt0110399
388,Boys Life (1995),8,112570,http://www.imdb.com/title/tt0112570
389,"Colonel Chabert, Le (1994)","8,14,17",109454,http://www.imdb.com/title/tt0109454
390,Faster Pussycat! Kill! Kill! (1965),"1,6,8",59170,http://www.imdb.com/title/tt059170
391,Jason's Lyric (1994),"6,8",110186,http://www.imdb.com/title/tt0110186
393,Street Fighter (1994),"1,2,9",111301,http://www.imdb.com/title/tt0111301
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),"1,9",110027,http://www.imdb.com/title/tt0110027
406,Federal Hill (1994),8,109785,http://www.imdb.com/title/tt0109785
407,In the Mouth of Madness (1995),"11,16",113409,http://www.imdb.com/title/tt0113409
408,8 Seconds (1994),8,109021,http://www.imdb.com/title/tt0109021
409,Above the Rim (1994),"6,8",109035,http://www.imdb.com/title/tt0109035
410,Addams Family Values (1993),"4,5,9",106220,http://www.imdb.com/title/tt0106220
412,"Age of Innocence, The (1993)",8,106226,http://www.imdb.com/title/tt0106226
413,Airheads (1994),5,109068,http://www.imdb.com/title/tt0109068
414,"Air Up There, The (1994)",5,109067,http://www.imdb.com/title/tt0109067
415,Another Stakeout (1993),"5,16",106292,http://www.imdb.com/title/tt0106292
416,Bad Girls (1994),18,109198,http://www.imdb.com/title/tt0109198
417,Barcelona (1994),"5,14",109219,http://www.imdb.com/title/tt0109219
418,Being Human (1993),8,106379,http://www.imdb.com/title/tt0106379
419,"Beverly Hillbillies, The (1993)",5,106400,http://www.imdb.com/title/tt0106400
420,Beverly Hills Cop III (1994),"1,5,6,16",109254,http://www.imdb.com/title/tt0109254
421,Black Beauty (1994),"2,4,8",109279,http://www.imdb.com/title/tt0109279
422,Blink (1994),16,109297,http://www.imdb.com/title/tt0109297
423,Blown Away (1994),"1,16",109303,http://www.imdb.com/title/tt0109303
424,Blue Chips (1994),8,109305,http://www.imdb.com/title/tt0109305
425,Blue Sky (1994),"8,14",109306,http://www.imdb.com/title/tt0109306
426,Body Snatchers (1993),"11,15,16",106452,http://www.imdb.com/title/tt0106452
427,Boxing Helena (1993),"8,13,14,16",106471,http://www.imdb.com/title/tt0106471
428,"Bronx Tale, A (1993)",8,106489,http://www.imdb.com/title/tt0106489
429,Cabin Boy (1994),5,109361,http://www.imdb.com/title/tt0109361
430,Calendar Girl (1993),"5,8",106505,http://www.imdb.com/title/tt0106505
431,Carlito's Way (1993),"6,8",106519,http://www.imdb.com/title/tt0106519
432,City Slickers II: The Legend of Curly's Gold (1994),"2,5,18",109439,http://www.imdb.com/title/tt0109439
433,Clean Slate (1994),5,109443,http://www.imdb.com/title/tt0109443
434,Cliffhanger (1993),"1,2,16",106582,http://www.imdb.com/title/tt0106582
435,Coneheads (1993),"5,15",106598,http://www.imdb.com/title/tt0106598
436,Color of Night (1994),"8,16",109456,http://www.imdb.com/title/tt0109456
437,Cops and Robbersons (1994),5,109480,http://www.imdb.com/title/tt0109480
438,"Cowboy Way, The (1994)","1,5,8",109493,http://www.imdb.com/title/tt0109493
440,Dave (1993),"5,14",106673,http://www.imdb.com/title/tt0106673
441,Dazed and Confused (1993),5,106677,http://www.imdb.com/title/tt0106677
442,Demolition Man (1993),"1,2,15",106697,http://www.imdb.com/title/tt0106697
444,Even Cowgirls Get the Blues (1993),"5,14",106834,http://www.imdb.com/title/tt0106834
445,Fatal Instinct (1993),5,106873,http://www.imdb.com/title/tt0106873
446,Farewell My Concubine (Ba wang bie ji) (1993),"8,14",106332,http://www.imdb.com/title/tt0106332
448,Fearless (1993),8,106881,http://www.imdb.com/title/tt0106881
449,Fear of a Black Hat (1994),5,106880,http://www.imdb.com/title/tt0106880
450,With Honors (1994),"5,8",111732,http://www.imdb.com/title/tt0111732
451,Flesh and Bone (1993),"8,13,14",106926,http://www.imdb.com/title/tt0106926
452,Widows' Peak (1994),8,111712,http://www.imdb.com/title/tt0111712
453,For Love or Money (1993),"5,14",106941,http://www.imdb.com/title/tt0106941
454,"Firm, The (1993)","8,16",106918,http://www.imdb.com/title/tt0106918
455,Free Willy (1993),"2,4,8",106965,http://www.imdb.com/title/tt0106965
456,Fresh (1994),"6,8,16",109842,http://www.imdb.com/title/tt0109842
457,"Fugitive, The (1993)",16,106977,http://www.imdb.com/title/tt0106977
458,Geronimo: An American Legend (1993),"8,18",107004,http://www.imdb.com/title/tt0107004
459,"Getaway, The (1994)","1,2,6,8,14,16",109890,http://www.imdb.com/title/tt0109890
460,Getting Even with Dad (1994),5,109891,http://www.imdb.com/title/tt0109891
461,Go Fish (1994),"8,14",109913,http://www.imdb.com/title/tt0109913
464,Hard Target (1993),"1,2,6,16",107076,http://www.imdb.com/title/tt0107076
466,Hot Shots! Part Deux (1993),"1,5,17",107144,http://www.imdb.com/title/tt0107144
467,Live Nude Girls (1995),5,113674,http://www.imdb.com/title/tt0113674
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)","5,14",112966,http://www.imdb.com/title/tt0112966
469,"House of the Spirits, The (1993)","8,14",107151,http://www.imdb.com/title/tt0107151
470,House Party 3 (1994),5,110064,http://www.imdb.com/title/tt0110064
471,"Hudsucker Proxy, The (1994)",5,110074,http://www.imdb.com/title/tt0110074
472,I'll Do Anything (1994),"5,8",110097,http://www.imdb.com/title/tt0110097
473,In the Army Now (1994),"5,17",110123,http://www.imdb.com/title/tt0110123
474,In the Line of Fire (1993),"1,16",107206,http://www.imdb.com/title/tt0107206
475,In the Name of the Father (1993),8,107207,http://www.imdb.com/title/tt0107207
476,"Inkwell, The (1994)","5,8",110137,http://www.imdb.com/title/tt0110137
477,What's Love Got to Do with It? (1993),"8,12",108551,http://www.imdb.com/title/tt0108551
478,Jimmy Hollywood (1994),"5,6,8",110197,http://www.imdb.com/title/tt0110197
479,Judgment Night (1993),"1,6,16",107286,http://www.imdb.com/title/tt0107286
480,Jurassic Park (1993),"1,2,15,16",107290,http://www.imdb.com/title/tt0107290
481,Kalifornia (1993),"8,16",107302,http://www.imdb.com/title/tt0107302
482,Killing Zoe (1994),"6,8,16",110265,http://www.imdb.com/title/tt0110265
484,Lassie (1994),"2,4",110305,http://www.imdb.com/title/tt0110305
485,Last 1 Hero (1993),"1,2,5,9",107362,http://www.imdb.com/title/tt0107362
486,Life with Mikey (1993),5,107413,http://www.imdb.com/title/tt0107413
487,Lightning Jack (1994),"5,18",110353,http://www.imdb.com/title/tt0110353
488,M. Butterfly (1993),"8,14",107468,http://www.imdb.com/title/tt0107468
489,Made in America (1993),5,107478,http://www.imdb.com/title/tt0107478
490,Malice (1993),16,107497,http://www.imdb.com/title/tt0107497
491,"Man Without a Face, The (1993)",8,107501,http://www.imdb.com/title/tt0107501
492,Manhattan Murder 13 (1993),"5,13",107507,http://www.imdb.com/title/tt0107507
493,Menace II Society (1993),"1,6,8",107554,http://www.imdb.com/title/tt0107554
494,Executive Decision (1996),"1,2,16",116253,http://www.imdb.com/title/tt0116253
495,In the Realm of the Senses (Ai no corrida) (1976),8,74102,http://www.imdb.com/title/tt074102
496,What Happened Was... (1994),"5,8,14,16",111689,http://www.imdb.com/title/tt0111689
497,Much Ado About Nothing (1993),"5,14",107616,http://www.imdb.com/title/tt0107616
499,Mr. Wonderful (1993),"5,14",107613,http://www.imdb.com/title/tt0107613
500,Mrs. Doubtfire (1993),"5,8",107614,http://www.imdb.com/title/tt0107614
501,Naked (1993),8,107653,http://www.imdb.com/title/tt0107653
502,"Next Karate Kid, The (1994)","1,4,14",110657,http://www.imdb.com/title/tt0110657
504,No Escape (1994),"1,8,15",110678,http://www.imdb.com/title/tt0110678
505,North (1994),5,110687,http://www.imdb.com/title/tt0110687
506,Orlando (1992),"8,9,14",107756,http://www.imdb.com/title/tt0107756
507,"Perfect World, A (1993)","6,8,16",107808,http://www.imdb.com/title/tt0107808
508,Philadelphia (1993),8,107818,http://www.imdb.com/title/tt0107818
509,"Piano, The (1993)","8,14",107822,http://www.imdb.com/title/tt0107822
510,Poetic Justice (1993),8,107840,http://www.imdb.com/title/tt0107840
511,"Program, The (1993)","1,8",107889,http://www.imdb.com/title/tt0107889
512,"Puppet Masters, The (1994)","11,15",111003,http://www.imdb.com/title/tt0111003
513,Radioland Murders (1994),"5,13,14",110939,http://www.imdb.com/title/tt0110939
514,"Ref, The (1994)",5,110955,http://www.imdb.com/title/tt0110955
515,"Remains of the Day, The (1993)","8,14",107943,http://www.imdb.com/title/tt0107943
516,Renaissance Man (1994),"5,8",110971,http://www.imdb.com/title/tt0110971
517,Rising Sun (1993),"1,8,13",107969,http://www.imdb.com/title/tt0107969
518,"Road to Wellville, The (1994)",5,111001,http://www.imdb.com/title/tt0111001
519,RoboCop 3 (1993),"1,6,8,15,16",107978,http://www.imdb.com/title/tt0107978
520,Robin Hood: Men in Tights (1993),5,107977,http://www.imdb.com/title/tt0107977
521,Romeo Is Bleeding (1993),"6,16",107983,http://www.imdb.com/title/tt0107983
522,Romper Stomper (1992),"1,8",105275,http://www.imdb.com/title/tt0105275
523,Ruby in Paradise (1993),8,108000,http://www.imdb.com/title/tt0108000
524,Rudy (1993),8,108002,http://www.imdb.com/title/tt0108002
526,"Savage Nights (Nuits fauves, Les) (1992)",8,105032,http://www.imdb.com/title/tt0105032
527,Schindler's List (1993),"8,17",108052,http://www.imdb.com/title/tt0108052
528,"Scout, The (1994)","5,8",111094,http://www.imdb.com/title/tt0111094
529,Searching for Bobby Fischer (1993),8,108065,http://www.imdb.com/title/tt0108065
531,"Secret Garden, The (1993)","4,8",108071,http://www.imdb.com/title/tt0108071
532,Serial Mom (1994),"5,6,11",111127,http://www.imdb.com/title/tt0111127
533,"Shadow, The (1994)","1,2,9,13",111143,http://www.imdb.com/title/tt0111143
534,Shadowlands (1993),"8,14",108101,http://www.imdb.com/title/tt0108101
535,Short Cuts (1993),8,108122,http://www.imdb.com/title/tt0108122
536,"Simple Twist of Fate, A (1994)",8,111194,http://www.imdb.com/title/tt0111194
537,Sirens (1994),8,111201,http://www.imdb.com/title/tt0111201
538,Six Degrees of Separation (1993),8,108149,http://www.imdb.com/title/tt0108149
539,Sleepless in Seattle (1993),"5,8,14",108160,http://www.imdb.com/title/tt0108160
540,Sliver (1993),16,108162,http://www.imdb.com/title/tt0108162
541,Blade Runner (1982),"1,15,16",83658,http://www.imdb.com/title/tt083658
542,Son in Law (1993),"5,8,14",108186,http://www.imdb.com/title/tt0108186
543,So I Married an Axe Murderer (1993),"5,14,16",108174,http://www.imdb.com/title/tt0108174
544,Striking Distance (1993),"1,6",108238,http://www.imdb.com/title/tt0108238
546,Super Mario Bros. (1993),"1,2,4,5,9,15",108255,http://www.imdb.com/title/tt0108255
547,Surviving the Game (1994),"1,2,16",111323,http://www.imdb.com/title/tt0111323
548,Terminal Velocity (1994),"1,13,16",111400,http://www.imdb.com/title/tt0111400
549,Thirty-Two Short Films About Glenn Gould (1993),"8,12",108328,http://www.imdb.com/title/tt0108328
550,Threesome (1994),"5,14",111418,http://www.imdb.com/title/tt0111418
551,"Nightmare Before Christmas, The (1993)","3,4,9,12",107688,http://www.imdb.com/title/tt0107688
552,"Three Musketeers, The (1993)","1,2,5,14",108333,http://www.imdb.com/title/tt0108333
553,Tombstone (1993),"1,8,18",108358,http://www.imdb.com/title/tt0108358
555,True 14 (1993),"6,16",108399,http://www.imdb.com/title/tt0108399
556,"17 Room, The (1993)",7,108515,http://www.imdb.com/title/tt0108515
558,"Pagemaster, The (1994)","1,2,3,4,9",110763,http://www.imdb.com/title/tt0110763
562,Welcome to the Dollhouse (1995),"5,8",114906,http://www.imdb.com/title/tt0114906
563,Germinal (1993),"8,14",107002,http://www.imdb.com/title/tt0107002
564,Chasers (1994),5,109403,http://www.imdb.com/title/tt0109403
567,Kika (1993),"5,8",107315,http://www.imdb.com/title/tt0107315
568,Bhaji on the Beach (1993),"5,8",106408,http://www.imdb.com/title/tt0106408
569,Little Big League (1994),"5,8",110363,http://www.imdb.com/title/tt0110363
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",8,107225,http://www.imdb.com/title/tt0107225
574,Spanking the Monkey (1994),"5,8",111252,http://www.imdb.com/title/tt0111252
575,"Little Rascals, The (1994)","4,5",110366,http://www.imdb.com/title/tt0110366
577,Andre (1994),"2,4,8",109120,http://www.imdb.com/title/tt0109120
579,"Escort, The (Scorta, La) (1993)","6,16",108059,http://www.imdb.com/title/tt0108059
580,Princess Caraboo (1994),8,110892,http://www.imdb.com/title/tt0110892
581,"Celluloid Closet, The (1995)",7,112651,http://www.imdb.com/title/tt0112651
583,Dear Diary (Caro Diario) (1994),"5,8",109382,http://www.imdb.com/title/tt0109382
585,"Brady Bunch Movie, The (1995)",5,112572,http://www.imdb.com/title/tt0112572
586,Home Alone (1990),"4,5",99785,http://www.imdb.com/title/tt099785
587,Ghost (1990),"5,8,9,14,16",99653,http://www.imdb.com/title/tt099653
588,Aladdin (1992),"2,3,4,5,12",103639,http://www.imdb.com/title/tt0103639
589,Terminator 2: Judgment Day (1991),"1,15",103064,http://www.imdb.com/title/tt0103064
590,Dances with Wolves (1990),"2,8,18",99348,http://www.imdb.com/title/tt099348
592,Batman (1989),"1,6,16",96895,http://www.imdb.com/title/tt096895
593,"Silence of the Lambs, The (1991)","6,11,16",102926,http://www.imdb.com/title/tt0102926
594,Snow White and the Seven D17fs (1937),"3,4,8,9,12",29583,http://www.imdb.com/title/tt029583
595,Beauty and the Beast (1991),"3,4,9,12,14,19",101414,http://www.imdb.com/title/tt0101414
596,Pinocchio (1940),"3,4,9,12",32910,http://www.imdb.com/title/tt032910
597,Pretty Woman (1990),"5,14",100405,http://www.imdb.com/title/tt0100405
599,"Wild Bunch, The (1969)","2,18",65214,http://www.imdb.com/title/tt065214
600,Love and a .45 (1994),"1,5,6",110395,http://www.imdb.com/title/tt0110395
602,"Great Day in Harlem, A (1994)",7,109934,http://www.imdb.com/title/tt0109934
605,One Fine Day (1996),"8,14",117247,http://www.imdb.com/title/tt0117247
606,Candyman: Farewell to the Flesh (1995),"9,11",112625,http://www.imdb.com/title/tt0112625
608,Fargo (1996),"5,6,8,16",116282,http://www.imdb.com/title/tt0116282
609,Home17d Bound II: Lost in San Francisco (1996),"2,4",116552,http://www.imdb.com/title/tt0116552
610,Heavy Metal (1981),"1,2,3,11,15",82509,http://www.imdb.com/title/tt082509
611,Hellraiser: Bloodline (1996),"1,11,15",116514,http://www.imdb.com/title/tt0116514
612,"Pallbearer, The (1996)",5,117283,http://www.imdb.com/title/tt0117283
613,Jane Eyre (1996),"8,14",116684,http://www.imdb.com/title/tt0116684
615,Bread and Chocolate (Pane e cioccolata) (1973),"5,8",70506,http://www.imdb.com/title/tt070506
616,"Aristocats, The (1970)","3,4",65421,http://www.imdb.com/title/tt065421
617,"Flower of My Secret, The (La flor de mi secreto) (1995)","5,8",113083,http://www.imdb.com/title/tt0113083
618,Two Much (1995),"5,14",118001,http://www.imdb.com/title/tt0118001
619,Ed (1996),5,116165,http://www.imdb.com/title/tt0116165
626,"Thin Line Between Love and Hate, A (1996)",5,117891,http://www.imdb.com/title/tt0117891
627,"Last Supper, The (1995)","8,16",113613,http://www.imdb.com/title/tt0113613
628,Primal Fear (1996),"6,8,13,16",117381,http://www.imdb.com/title/tt0117381
631,All Dogs Go to Heaven 2 (1996),"2,3,4,9,12,14",115509,http://www.imdb.com/title/tt0115509
632,Land and Freedom (Tierra y libertad) (1995),"8,17",114671,http://www.imdb.com/title/tt0114671
633,Denise Calls Up (1995),5,112844,http://www.imdb.com/title/tt0112844
634,Theodore Rex (1995),5,114658,http://www.imdb.com/title/tt0114658
635,"Family Thing, A (1996)","5,8",116275,http://www.imdb.com/title/tt0116275
636,Frisk (1995),8,113122,http://www.imdb.com/title/tt0113122
637,Sgt. Bilko (1996),5,117608,http://www.imdb.com/title/tt0117608
638,Jack and Sarah (1995),14,113448,http://www.imdb.com/title/tt0113448
639,Girl 6 (1996),"5,8",116414,http://www.imdb.com/title/tt0116414
640,Diabolique (1996),"8,16",116095,http://www.imdb.com/title/tt0116095
645,Nelly & Monsieur Arnaud (1995),8,113947,http://www.imdb.com/title/tt0113947
647,Courage Under Fire (1996),"1,6,8,17",115956,http://www.imdb.com/title/tt0115956
648,Mission: Impossible (1996),"1,2,13,16",117060,http://www.imdb.com/title/tt0117060
649,Cold Fever (Á köldum klaka) (1995),"5,8",109028,http://www.imdb.com/title/tt0109028
650,Moll Flanders (1996),8,117071,http://www.imdb.com/title/tt0117071
653,Dragonheart (1996),"1,2,9",116136,http://www.imdb.com/title/tt0116136
656,Eddie (1996),5,116168,http://www.imdb.com/title/tt0116168
661,James and the Giant Peach (1996),"2,3,4,9,12",116683,http://www.imdb.com/title/tt0116683
662,Fear (1996),16,116287,http://www.imdb.com/title/tt0116287
663,Kids in the Hall: Brain Candy (1996),5,116768,http://www.imdb.com/title/tt0116768
665,Underground (1995),"5,8,17",114787,http://www.imdb.com/title/tt0114787
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),1,112536,http://www.imdb.com/title/tt0112536
668,Song of the Little Road (Pather Panchali) (1955),8,48473,http://www.imdb.com/title/tt048473
670,"World of Apu, The (Apur Sansar) (1959)",8,52572,http://www.imdb.com/title/tt052572
671,13 Science Theater 3000: The Movie (1996),"5,15",117128,http://www.imdb.com/title/tt0117128
673,Space Jam (1996),"2,3,4,5,9,15",117705,http://www.imdb.com/title/tt0117705
674,Barbarella (1968),"2,5,15",62711,http://www.imdb.com/title/tt062711
678,Some Folks Call It a Sling Blade (1993),"8,16",108181,http://www.imdb.com/title/tt0108181
679,"Run of the Country, The (1995)",8,114307,http://www.imdb.com/title/tt0114307
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)","8,13,14,15,16",58898,http://www.imdb.com/title/tt058898
